position,value
200,2.171708668
201,1.896370775
202,1.941989267
203,1.416433771
204,1.088632182
205,0.645213462
206,0.275599372
207,-0.521897912
208,-1.13621823
209,-1.562833363
210,-1.472289283
211,-1.262196181
212,-1.299734962
213,-1.556592126
214,-1.363752975
215,-1.121403334
216,-1.613735192
217,-0.740604831
218,-0.901879352
219,-0.773692068
220,-0.667098832
221,-0.429685237
222,-0.650613998
223,-0.008520803
224,0.42877326
225,0.951014226
226,0.800312737
227,0.359402584
228,0.143286526
229,-0.407986372
230,-0.704292539
231,-0.741355294
232,-0.719530989
233,-1.125714823
234,-1.045231955
235,-0.721663262
236,-0.805574917
237,-0.980961476
238,-0.340721495
239,0.212851267
240,-0.066880204
241,0.693042469
242,0.856353942
243,0.568561214
244,1.106001837
245,1.131655276
246,1.30231929
247,1.694751223
248,1.68512127
249,1.23884357
250,1.297873774
251,1.055065234
252,1.207271267
253,0.903439135
254,0.228885729
255,-0.367110271
256,-0.598051991
257,-0.609278009
258,-0.95077327
259,-1.329011469
260,-1.452981554
261,-1.271804291
262,-1.189065932
263,-0.924680001
264,-0.75933048
265,-0.842037347
266,-0.506131413
267,-0.601511011
268,-0.844801227
269,-0.800823848
270,-1.021261444
271,-0.882074005
272,-1.246668589
273,-1.393881201
274,-1.014476748
275,-1.371026715
276,-1.409019607
277,-1.735254517
278,-1.411914881
279,-1.470316349
280,-1.747738807
281,-1.386689516
282,-1.311404282
283,-1.001127453
284,-1.076329036
285,-0.90490332
286,-0.727740404
287,-0.698529666
288,-0.143920819
289,-0.070623305
290,-0.32058837
291,-0.207751773
292,-0.302821956
293,0.078420806
294,-0.004157608
295,-0.494215184
296,-0.162345515
297,-0.203425411
298,-0.399909595
299,-0.436814976
300,-0.353674839
301,-0.077626665
302,-0.139458756
303,0.175946584
304,-0.12851051
305,0.112553466
306,0.772116388
307,1.502986624
308,1.439089122
309,1.674355399
310,1.075285565
311,1.002199381
312,0.830762067
313,0.247738819
314,-0.258819732
315,-0.612716445
316,-0.831899496
317,-1.16581489
318,-1.699296237
319,-1.854781758
320,-1.624911065
321,-1.766707025
322,-1.0897574
323,-1.273025653
324,-1.016127501
325,-0.882120278
326,-0.856642421
327,-0.64643228
328,-0.464724642
329,-0.345798154
330,-0.689069678
331,-0.959620269
332,-1.156549066
333,-1.064055352
334,-1.111233839
335,-0.911931326
336,-0.933099626
337,-0.8242629
338,-0.448660751
339,0.106086102
340,-0.154318285
341,-0.494421006
342,-0.770899701
343,-0.674868869
344,-0.834063306
345,-0.856675423
346,-0.417328922
347,-0.244767785
348,-0.06640502
349,-0.021577947
350,-0.348424993
351,0.367611736
352,0.559984477
353,0.776250876
354,0.89679316
355,0.664436488
356,0.191761446
357,-0.129377003
358,-0.515382039
359,-0.449410632
360,-0.370400371
361,-0.328839198
362,-0.570096205
363,-0.123575919
364,-0.492797825
365,-0.963362671
366,-0.967588369
367,-0.589802931
368,-0.681509412
369,-0.69495396
370,-1.246981892
371,-0.314795464
372,-0.000479134
373,0.374527157
374,0.472267935
375,0.044062532
376,0.001685136
377,0.56073377
378,0.316606477
379,0.197473126
380,0.233031566
381,-0.208365461
382,-0.573428085
383,-0.44964577
384,-0.687673068
385,-1.270557311
386,-1.215946902
387,-0.970284924
388,-0.523208184
389,-0.808195734
390,-0.48817227
391,-0.375060746
392,-0.220259912
393,0.324171258
394,0.504680473
395,0.798475584
396,0.655230186
397,0.645920885
398,0.877221788
399,0.997726879
400,1.063474683
401,1.13389975
402,0.821976505
403,0.779746217
404,0.601414213
405,0.079084155
406,0.034313151
407,-0.057876467
408,-0.431140308
409,-0.689972721
410,-0.935393906
411,-1.428445803
412,-1.942987482
413,-1.829696252
414,-1.650816971
415,-2.010382424
416,-1.745183452
417,-1.783777689
418,-1.489127052
419,-1.33946838
420,-1.6035913
421,-1.480351651
422,-1.26499714
423,-1.619203466
424,-1.319844788
425,-1.273484612
426,-0.871253855
427,-1.009873976
428,-1.056928386
429,-0.982023032
430,-1.431610401
431,-1.73384712
432,-2.008418342
433,-1.870755835
434,-1.825353745
435,-2.031517484
436,-2.14769059
437,-2.102037993
438,-1.739901931
439,-1.172241062
440,-1.264817715
441,-0.680837875
442,-0.364060771
443,-0.682797714
444,-0.177435392
445,-0.101155098
446,0.020224991
447,0.036301812
448,0.288651587
449,0.655872951
450,0.598002048
451,0.947291679
452,1.041207571
453,1.275284902
454,1.305927277
455,1.363721098
456,1.357238112
457,1.542811602
458,1.488170875
459,1.174577088
460,0.873789483
461,1.105760369
462,1.238374076
463,0.760787309
464,0.47753327
465,0.083391907
466,0.085912572
467,-0.03598928
468,-0.299471259
469,-0.905956656
470,-1.324324269
471,-1.149390776
472,-1.364971998
473,-1.468443461
474,-1.281784237
475,-1.695391098
476,-1.679973733
477,-1.739753797
478,-1.880647782
479,-1.625558624
480,-1.134541692
481,-1.075304805
482,-0.962520605
483,-0.550535662
484,-0.476060525
485,-0.258649633
486,-0.394146779
487,0.075809996
488,0.546202315
489,0.389496312
490,-0.057787105
491,-0.326611975
492,0.164436949
493,0.170473516
494,0.058326405
495,-0.06544155
496,0.055356323
497,-0.496943007
498,-0.488497818
499,-0.851890612
500,-1.152169146
501,-1.332851466
502,-1.13263204
503,-1.099839739
504,-1.100852191
505,-1.130784386
506,-0.734216632
507,-0.210917389
508,-0.202642034
509,0.052354771
510,0.732031958
511,1.006482613
512,1.770110252
513,1.987729019
514,2.291540521
515,2.606537356
516,2.672337186
517,3.000501663
518,2.838573159
519,2.920592082
520,3.234688133
521,3.091206679
522,3.390731283
523,3.028487469
524,2.076362677
525,1.749982578
526,1.292300109
527,0.262481332
528,-0.005671247
529,-0.071349899
530,-0.4975669
531,-0.604866823
532,-0.949387279
533,-1.093161345
534,-1.4186909
535,-1.063621321
536,-1.350087727
537,-1.001254466
538,-0.606921676
539,-0.427374878
540,0.147206151
541,0.688031473
542,0.822444189
543,1.139606866
544,1.368586094
545,1.56370387
546,1.652502128
547,1.661956412
548,1.59582161
549,1.441724446
550,1.405982674
551,0.925097656
552,0.616884843
553,-0.293789883
554,-0.874166213
555,-1.028172569
556,-1.125733874
557,-0.851779898
558,-0.766114989
559,-0.374672243
560,-0.419486662
561,-0.433771634
562,-0.15845421
563,-0.097059657
564,0.198296682
565,0.586467191
566,0.446527235
567,0.779374056
568,1.029806371
569,0.844245237
570,1.863204419
571,1.823878684
572,1.747522374
573,2.375348806
574,2.114709519
575,2.548392941
576,2.341984737
577,1.807266334
578,1.630061111
579,1.069483727
580,0.556735523
581,0.581364587
582,0.545232313
583,0.747967594
584,0.723765865
585,0.437044613
586,0.587505152
587,0.380535212
588,0.572405536
589,0.234772306
590,-0.092172045
591,-0.559597488
592,-1.048636499
593,-1.044355935
594,-1.269598978
595,-1.447011208
596,-1.523168248
597,-1.706449684
598,-1.584438562
599,-1.837347291
600,-1.488252978
601,-1.518956652
602,-1.527837443
603,-1.109844718
604,-1.054574657
605,-0.652780896
606,-0.938238413
607,-0.969172827
608,-1.144819481
609,-1.297612262
610,-1.16063838
611,-0.948650199
612,-0.90645229
613,-0.800072796
614,-0.312454756
615,-0.394177187
616,-0.937530821
617,-0.441110268
618,-0.490909038
619,-0.697049108
620,-0.498610869
621,-0.131825699
622,-0.237524412
623,-0.172990662
624,0.360259822
625,0.597453255
626,0.80367523
627,1.093241981
628,1.517909452
629,1.253462816
630,0.645370381
631,0.747949363
632,0.57970587
633,0.13312973
634,-0.003420247
635,-0.173872448
636,-0.194164864
637,-0.388728856
638,-0.559573717
639,-0.781005333
640,-1.028806223
641,-0.945126202
642,-1.65910265
643,-1.504452322
644,-1.737918218
645,-1.97636652
646,-2.366385102
647,-2.163720522
648,-2.191323877
649,-2.136141072
650,-1.882568817
651,-1.80458775
652,-1.800920221
653,-1.302567935
654,-1.440983129
655,-1.044859504
656,-0.969424641
657,-0.664615522
658,-0.684840434
659,-0.637305109
660,-0.354878459
661,-0.161167303
662,-0.300147903
663,-0.335913007
664,-0.567056308
665,-0.546559375
666,-0.351228114
667,-0.087934002
668,0.040190193
669,-0.183594191
670,-0.217982588
671,-0.054405798
672,0.111634735
673,0.232802729
674,0.467635132
675,0.027803777
676,0.609993259
677,0.876991914
678,0.486701606
679,0.891404057
680,1.229697018
681,1.921659143
682,1.723663822
683,2.07316112
684,1.869525225
685,1.726878729
686,1.359596483
687,1.475588972
688,1.825337085
689,1.780099126
690,0.912760259
691,0.611070953
692,0.31056736
693,0.210710333
694,-0.420840803
695,-0.568015277
696,-0.940611576
697,-1.007475092
698,-0.920352771
699,-1.338952624
700,-1.402968466
701,-0.935163127
702,-0.585730834
703,-0.479240304
704,-0.280033595
705,-0.920307609
706,-0.797259607
707,-0.585934934
708,-0.520669972
709,-0.148354874
710,-0.740403984
711,-0.667909381
712,-0.66646516
713,-0.646462867
714,-0.822443847
715,-0.669764289
716,-0.495019786
717,-0.284932415
718,-0.430002673
719,-0.584529287
720,-0.275167951
721,-0.194169895
722,-0.348372751
723,-0.250405344
724,-0.330287567
725,0.0434744
726,0.439924066
727,0.55212003
728,0.798079796
729,0.758768636
730,0.824378787
731,0.846642851
732,1.07903054
733,1.200508139
734,1.295226049
735,1.412504625
736,1.352935563
737,1.100082618
738,1.371967049
739,1.741281594
740,1.072302118
741,0.503060056
742,0.165114495
743,-0.511254791
744,-0.146825694
745,-0.347895623
746,-0.137332211
747,-0.097649204
748,-0.295817432
749,-0.209468575
750,-0.290310426
751,-0.978542201
752,-0.926398469
753,-0.811581515
754,-0.77394528
755,-0.624237332
756,-0.458226599
757,-0.34968273
758,0.305959443
759,0.399922579
760,0.895553645
761,0.801424184
762,0.944819987
763,1.242850203
764,1.029729859
765,1.505219781
766,1.152071075
767,0.846673753
768,0.527187255
769,0.367757213
770,-0.179430856
771,-0.370669149
772,-0.077406825
773,-0.136256652
774,-0.295155191
775,-0.153323869
776,0.375852916
777,0.373315755
778,0.413781692
779,0.399831866
780,0.942398162
781,1.10406576
782,1.227929436
783,1.203840016
784,1.338322703
785,2.250719548
786,2.695774862
787,2.764721981
788,2.829353491
789,2.839343059
790,3.1275764
791,3.181911679
792,3.320510736
793,3.219630512
794,3.212748706
795,3.353534315
796,2.411749717
797,1.967515599
798,1.343534466
799,0.650536225
800,-0.061415712
801,-0.576850904
802,-0.588169121
803,-1.358680328
804,-1.87159412
805,-2.155701975
806,-2.192071373
807,-2.099910132
808,-1.847344295
809,-1.390024495
810,-1.137753567
811,-0.807824769
812,-0.321724488
813,-0.271084669
814,0.085610822
815,0.34913345
816,0.368814458
817,0.978918319
818,1.292735616
819,1.542941411
820,1.088428969
821,1.143063623
822,1.205211288
823,1.162117453
824,0.825069999
825,0.770400052
826,0.875385922
827,0.265750165
828,0.151427467
829,-0.244394827
830,-0.483504449
831,-0.772463626
832,-1.093114634
833,-0.992076256
834,-1.594923068
835,-1.525100398
836,-1.211682689
837,-1.028927012
838,-0.936931502
839,-0.850890875
840,-0.234449708
841,0.383861641
842,0.833069182
843,1.289590321
844,1.576529731
845,1.411655646
846,1.27409661
847,1.248112971
848,1.242314589
849,1.253260215
850,1.776732903
851,1.843527097
852,1.643814647
853,1.382257097
854,1.046422047
855,0.895481459
856,0.753222877
857,0.484548316
858,0.533708448
859,0.626247182
860,0.703057242
861,0.696535716
862,0.624161045
863,0.452214989
864,-0.492883334
865,-1.00954417
866,-1.422329264
867,-1.390832723
868,-0.967126501
869,-0.83304588
870,-0.918392802
871,-1.036836495
872,-1.406564034
873,-1.222076968
874,-1.147231196
875,-1.216891532
876,-0.753153185
877,-0.784068547
878,-0.851723057
879,-1.049560534
880,-0.710112818
881,-0.263469687
882,-0.200222346
883,0.086603755
884,0.31266167
885,0.266675444
886,0.874717561
887,1.257299311
888,0.938908088
889,1.081035249
890,0.824704459
891,0.654366544
892,0.537272908
893,1.016677589
894,1.071139993
895,1.216521141
896,1.085576388
897,0.628332429
898,0.877368275
899,0.895556462
900,0.909808766
901,0.995110471
902,0.767056419
903,0.986761042
904,1.09115357
905,0.730117609
906,0.310880933
907,0.4776675
908,0.452113693
909,0.347035503
910,0.289030059
911,0.179114897
912,0.185200112
913,0.259408002
914,0.364485427
915,0.077401086
916,0.198564425
917,0.996996143
918,1.243052718
919,1.606270772
920,1.247318129
921,1.595756629
922,1.797399022
923,1.761059205
924,1.725452699
925,1.423525295
926,1.497273726
927,1.120492607
928,1.252262033
929,1.141104501
930,1.184038778
931,0.713897931
932,0.513122063
933,0.106175284
934,-0.280524205
935,-0.977722164
936,-1.434442077
937,-1.91234936
938,-2.237996112
939,-2.094841815
940,-1.885808315
941,-1.782470987
942,-1.929014453
943,-1.487693599
944,-1.227732959
945,-1.359767361
946,-1.133357043
947,-0.840117323
948,-0.559350584
949,-0.224308221
950,0.209006259
951,0.164658597
952,0.168964684
953,0.579343028
954,0.92202779
955,1.185218271
956,0.982007527
957,1.261523855
958,1.339025784
959,0.972900397
960,1.297073612
961,1.096653827
962,1.167636872
963,1.242557524
964,0.922763658
965,0.391821333
966,0.029902321
967,-0.183062488
968,-0.486156881
969,-0.908793551
970,-0.588746644
971,-0.135334644
972,0.128131736
973,-0.020419563
974,0.022193183
975,0.280677084
976,0.071519811
977,0.310634237
978,0.142466879
979,-0.028590095
980,0.143170083
981,-0.032381307
982,-0.043542443
983,0.190138691
984,0.585653687
985,0.599767711
986,0.343941422
987,0.204930887
988,0.061241724
989,-0.134782703
990,-0.045502306
991,-0.412612694
992,-1.215864748
993,-1.507306518
994,-1.588318998
995,-2.133140823
996,-1.982178819
997,-2.485674906
998,-2.352810364
999,-2.516968678
1000,-2.980576227
1001,-2.962650739
